Order ID,Customer ID,Product ID,Date_Key,Date,Shipping Time,Shipping Mode,Quantity,Revenue,Discount ,Profit
OD3013,C706,P2657,20201022,10/22/2020,9,Standard,1,444,55.00%,199
OD3014,C553,P2658,20190221,2/21/2019,1,Prime,3,456,55.00%,205
OD3015,C478,P2659,20191213,12/13/2019,2,Standard,2,963,50.00%,481
OD3016,C545,P2660,20181212,12/12/2018,2,Standard,2,456,50.00%,228
OD3017,C44,P2661,20190505,5/5/2019,8,Standard,4,1189,50.00%,594
OD3018,C569,P2662,20210624,6/24/2021,6,Standard,3,1298,50.00%,649
OD3019,C457,P2663,20180409,4/9/2018,7,Standard,3,1456,50.00%,728
OD3020,C250,P2664,20191221,12/21/2019,9,Standard,3,1478,30.00%,1034
OD3021,C798,P2665,20200405,4/5/2020,8,Standard,2,256,32.00%,174
OD3022,C343,P2666,20210809,8/9/2021,5,Standard,1,2698,25.00%,2023
OD3023,C810,P2667,20210102,1/2/2021,3,Standard,1,2364,45.00%,1300
OD3024,C403,P2668,20211125,11/25/2021,0,Same Day,4,1236,15.00%,1050
OD3025,C945,P2669,20180717,7/17/2018,7,Standard,4,756,33.00%,506
OD3026,C776,P2670,20200119,1/19/2020,6,Standard,2,326,33.00%,218
OD3027,C741,P2671,20180526,5/26/2018,1,Prime,1,453,33.00%,303
OD3028,C447,P2672,20200803,8/3/2020,7,Standard,3,326,33.00%,218
OD3029,C365,P2673,20180909,9/9/2018,4,Standard,1,456,33.00%,305
OD3030,C759,P2674,20180410,4/10/2018,6,Standard,4,456,45.00%,250
OD3031,C515,P2675,20210313,3/13/2021,3,Standard,1,456,45.00%,250
OD3032,C896,P2676,20191017,10/17/2019,4,Standard,3,456,45.00%,250
OD3033,C473,P2677,20211008,10/8/2021,7,Standard,4,236,45.00%,129
OD3034,C433,P2678,20190227,2/27/2019,0,Same Day,2,996,23.00%,766
OD3035,C975,P2679,20200918,9/18/2020,0,Same Day,1,654,23.00%,503
OD3036,C683,P2680,20190521,5/21/2019,3,Standard,1,456,23.00%,351
OD3037,C469,P2681,20190824,8/24/2019,2,Standard,2,785,23.00%,604
OD3038,C846,P2682,20180825,8/25/2018,9,Standard,2,365,23.00%,281
OD3039,C74,P2683,20210311,3/11/2021,1,Prime,3,965,12.00%,849
OD3040,C65,P2684,20190801,8/1/2019,2,Standard,1,444,12.00%,390
OD3041,C153,P2685,20191029,10/29/2019,0,Same Day,4,569,12.00%,500
OD3042,C292,P2686,20201011,10/11/2020,0,Same Day,1,475,12.00%,418
OD3043,C982,P2687,20180918,9/18/2018,5,Standard,3,598,12.00%,526
OD3044,C513,P2688,20190304,3/4/2019,4,Standard,4,536,12.00%,471
OD3045,C530,P2689,20180429,4/29/2018,7,Standard,4,256,12.00%,225
OD3046,C198,P2690,20181125,11/25/2018,1,Prime,4,456,12.00%,401
OD3047,C492,P2691,20190321,3/21/2019,3,Standard,3,456,12.00%,401
OD3048,C427,P2692,20210619,6/19/2021,7,Standard,1,745,12.00%,655
OD3049,C196,P2693,20210415,4/15/2021,5,Standard,4,356,35.00%,231
OD3050,C768,P2694,20180510,5/10/2018,0,Same Day,2,1189,35.00%,772
OD3051,C287,P2695,20190127,1/27/2019,3,Standard,3,426,35.00%,276
OD3052,C320,P2696,20190120,1/20/2019,0,Same Day,4,1126,35.00%,731
OD3053,C281,P2697,20180610,6/10/2018,1,Prime,3,1145,35.00%,744
OD3054,C153,P2698,20200919,9/19/2020,4,Standard,2,1235,35.00%,802
OD3055,C631,P2698,20210207,2/7/2021,7,Standard,4,1564,35.00%,1016
OD3056,C294,P2698,20201206,12/6/2020,7,Standard,1,654,35.00%,425
OD3057,C39,P2698,20200917,9/17/2020,2,Standard,3,854,35.00%,555
OD3058,C388,P2698,20181212,12/12/2018,3,Standard,4,475,30.00%,332
OD3059,C185,P2699,20200224,2/24/2020,9,Standard,4,349,30.00%,244
OD3060,C30,P2700,20210809,8/9/2021,5,Standard,3,350,30.00%,245
OD3061,C606,P2701,20210721,7/21/2021,9,Standard,2,351,30.00%,245
OD3062,C981,P2702,20190309,3/9/2019,2,Standard,3,352,30.00%,246
OD3063,C780,P2703,20190128,1/28/2019,1,Prime,1,353,30.00%,247
OD3064,C36,P2704,20191106,11/6/2019,5,Standard,2,354,30.00%,247
OD3065,C854,P2705,20180313,3/13/2018,4,Standard,1,355,30.00%,248
OD3066,C188,P2706,20190404,4/4/2019,9,Standard,1,356,30.00%,249
OD3067,C543,P2707,20200508,5/8/2020,4,Standard,3,999,30.00%,699
OD3068,C697,P2708,20191224,12/24/2019,9,Standard,4,555,25.00%,416
OD3069,C486,P2709,20200930,9/30/2020,4,Standard,2,555,25.00%,416
OD3070,C355,P2710,20211226,12/26/2021,9,Standard,1,555,25.00%,416
OD3071,C294,P2711,20190602,6/2/2019,4,Standard,4,555,25.00%,416
OD3072,C723,P2712,20180625,6/25/2018,2,Standard,4,703,30.00%,492
OD3073,C531,P2713,20191021,10/21/2019,6,Standard,4,985,30.00%,689
OD3074,C496,P2714,20211221,12/21/2021,5,Standard,2,939,30.00%,657
OD3075,C142,P2715,20211115,11/15/2021,3,Standard,4,1461,25.00%,1095
OD3076,C58,P2716,20201129,11/29/2020,1,Prime,3,1290,25.00%,967
OD3077,C158,P2717,20210311,3/11/2021,8,Standard,1,764,30.00%,534
OD3078,C202,P2718,20210328,3/28/2021,0,Same Day,4,1117,30.00%,781
OD3079,C464,P2719,20180903,9/3/2018,3,Standard,1,668,30.00%,467
OD3080,C903,P2720,20210113,1/13/2021,0,Same Day,2,1789,40.00%,1073
OD3081,C979,P2721,20200804,8/4/2020,5,Standard,1,1486,40.00%,891
OD3082,C540,P2722,20210819,8/19/2021,3,Standard,4,1304,40.00%,782
OD3083,C371,P2723,20190103,1/3/2019,4,Standard,2,1714,40.00%,1028
OD3084,C497,P2724,20210923,9/23/2021,4,Standard,2,1714,40.00%,1028
OD3085,C318,P2725,20190405,4/5/2019,8,Standard,2,1428,40.00%,856
OD3086,C342,P2726,20180309,3/9/2018,0,Same Day,2,1976,45.00%,1086
OD3087,C413,P2727,20180128,1/28/2018,1,Prime,2,909,45.00%,499
OD3088,C727,P2728,20200123,1/23/2020,5,Standard,1,1448,45.00%,796
OD3089,C432,P2729,20200701,7/1/2020,4,Standard,4,949,47.00%,502
OD3090,C428,P2730,20210816,8/16/2021,6,Standard,1,758,47.00%,401
OD3091,C162,P2731,20200406,4/6/2020,2,Standard,4,1479,46.00%,798
OD3092,C786,P2732,20180406,4/6/2018,2,Standard,2,1026,46.00%,554
OD3093,C931,P2733,20200205,2/5/2020,9,Standard,2,1943,46.00%,1049
OD3094,C74,P2734,20181130,11/30/2018,1,Prime,3,1250,30.00%,875
OD3095,C667,P2735,20180619,6/19/2018,2,Standard,3,1834,30.00%,1283
OD3096,C919,P2736,20181207,12/7/2018,9,Standard,1,736,30.00%,515
OD3097,C966,P2737,20201015,10/15/2020,0,Same Day,1,1689,30.00%,1182
OD3098,C860,P2738,20200611,6/11/2020,4,Standard,4,1293,30.00%,905
OD3099,C630,P2739,20210304,3/4/2021,4,Standard,4,719,35.00%,467
OD3100,C746,P2740,20180223,2/23/2018,6,Standard,3,1181,35.00%,767
OD3101,C898,P2741,20200514,5/14/2020,3,Standard,3,691,35.00%,449
OD3102,C591,P2742,20190913,9/13/2019,2,Standard,4,1152,35.00%,748
OD3103,C489,P2743,20211124,11/24/2021,0,Same Day,1,1901,35.00%,1235
OD3104,C446,P2744,20191123,11/23/2019,7,Standard,4,1185,35.00%,770
OD3105,C787,P2745,20190807,8/7/2019,2,Standard,1,985,40.00%,591
OD3106,C645,P2746,20180704,7/4/2018,1,Prime,4,1493,40.00%,895
OD3107,C966,P2747,20180116,1/16/2018,3,Standard,2,1052,15.00%,894
OD3108,C426,P2748,20200302,3/2/2020,2,Standard,2,1248,15.00%,1060
OD3109,C171,P2749,20180328,3/28/2018,0,Same Day,1,1481,15.00%,1258
OD3110,C709,P2750,20200918,9/18/2020,2,Standard,1,1937,35.00%,1259
OD3111,C684,P2751,20181029,10/29/2018,1,Prime,1,737,35.00%,479
OD3112,C834,P2752,20190825,8/25/2019,7,Standard,3,1542,35.00%,1002
OD3113,C277,P2753,20190124,1/24/2019,5,Standard,3,1028,35.00%,668
OD3114,C606,P2753,20190524,5/24/2019,8,Standard,4,888,55.00%,399
OD3115,C779,P2753,20191115,11/15/2019,7,Standard,3,1960,55.00%,881
OD3116,C620,P2753,20200428,4/28/2020,9,Standard,4,1315,55.00%,591
OD3117,C116,P2753,20190304,3/4/2019,2,Standard,4,1468,55.00%,660
OD3118,C825,P2754,20210405,4/5/2021,4,Standard,4,1157,50.00%,578
OD3119,C683,P2755,20200111,1/11/2020,6,Standard,1,1590,50.00%,795
OD3120,C654,P2756,20190409,4/9/2019,4,Standard,2,1799,50.00%,899
OD3121,C71,P2757,20190319,3/19/2019,7,Standard,3,859,50.00%,429
OD3122,C983,P2758,20190822,8/22/2019,4,Standard,4,748,50.00%,374
OD3123,C887,P2759,20201218,12/18/2020,0,Same Day,2,715,30.00%,500
OD3124,C621,P2760,20191222,12/22/2019,4,Standard,4,689,32.00%,468
OD3125,C830,P2761,20200505,5/5/2020,3,Standard,1,1301,25.00%,975
OD3126,C168,P2762,20180228,2/28/2018,5,Standard,4,1250,45.00%,687
OD3127,C411,P2763,20190107,1/7/2019,2,Standard,3,874,15.00%,742
OD3128,C959,P2764,20190529,5/29/2019,4,Standard,2,641,33.00%,429
OD3129,C801,P2765,20201206,12/6/2020,1,Prime,1,835,42.00%,484
OD3130,C816,P2766,20180115,1/15/2018,5,Standard,4,647,42.00%,375
OD3131,C241,P2767,20180116,1/16/2018,5,Standard,3,1546,39.00%,943
OD3132,C704,P2768,20180405,4/5/2018,4,Standard,3,1682,39.00%,1026
OD3133,C405,P2769,20190818,8/18/2019,5,Standard,1,1954,39.00%,1191
OD3134,C191,P2770,20180809,8/9/2018,6,Standard,3,1585,39.00%,966
OD3135,C555,P2771,20211203,12/3/2021,4,Standard,3,905,30.00%,633
OD3136,C604,P2772,20190114,1/14/2019,0,Same Day,3,1591,30.00%,1113
OD3137,C733,P2773,20190117,1/17/2019,7,Standard,3,1851,30.00%,1295
OD3138,C558,P2774,20200712,7/12/2020,3,Standard,4,1621,25.00%,1215
OD3139,C497,P2775,20200204,2/4/2020,8,Standard,1,1684,25.00%,1263
OD3140,C873,P2776,20180125,1/25/2018,9,Standard,2,1529,30.00%,1070
OD3141,C292,P2777,20210207,2/7/2021,5,Standard,2,1251,30.00%,875
OD3142,C176,P2778,20190121,1/21/2019,0,Same Day,3,640,30.00%,448
OD3143,C975,P2779,20200415,4/15/2020,2,Standard,4,1379,40.00%,827
OD3144,C865,P2780,20210802,8/2/2021,2,Standard,3,1510,40.00%,906
OD3145,C679,P2781,20181201,12/1/2018,9,Standard,3,1823,40.00%,1093
OD3146,C25,P2782,20210528,5/28/2021,3,Standard,4,762,40.00%,457
OD3147,C429,P2783,20200814,8/14/2020,5,Standard,1,812,40.00%,487
OD3148,C991,P2784,20201128,11/28/2020,6,Standard,2,1907,40.00%,1144
OD3149,C141,P2785,20190208,2/8/2019,9,Standard,4,1253,45.00%,689
OD3150,C328,P2786,20180104,1/4/2018,3,Standard,2,1242,45.00%,683
OD3151,C902,P2787,20200712,7/12/2020,5,Standard,4,726,45.00%,399
OD3152,C393,P2788,20210730,7/30/2021,0,Same Day,4,1718,47.00%,910
OD3153,C659,P2789,20210628,6/28/2021,7,Standard,3,1687,47.00%,894
OD3154,C576,P2790,20180527,5/27/2018,6,Standard,1,1882,46.00%,1016
OD3155,C649,P2791,20210313,3/13/2021,8,Standard,2,1801,46.00%,972
OD3156,C577,P2792,20190131,1/31/2019,2,Standard,1,1885,46.00%,1017
OD3157,C830,P2793,20210403,4/3/2021,1,Prime,3,730,30.00%,511
OD3158,C742,P2794,20190201,2/1/2019,0,Same Day,4,993,30.00%,695
OD3159,C348,P2795,20211028,10/28/2021,2,Standard,2,1021,30.00%,714
OD3160,C846,P2796,20210619,6/19/2021,4,Standard,1,1789,30.00%,1252
OD3161,C403,P2797,20180514,5/14/2018,1,Prime,2,614,30.00%,429
OD3162,C26,P2798,20190917,9/17/2019,2,Standard,2,1650,35.00%,1072
OD3163,C903,P2799,20210127,1/27/2021,3,Standard,2,731,35.00%,475
OD3164,C383,P2800,20200309,3/9/2020,6,Standard,1,1254,35.00%,815
OD3165,C808,P2801,20210210,2/10/2021,2,Standard,2,1968,35.00%,1279
OD3166,C712,P2802,20200923,9/23/2020,8,Standard,1,1930,35.00%,1254
OD3167,C551,P2803,20190917,9/17/2019,7,Standard,4,1860,35.00%,1209
OD3168,C666,P2804,20181102,11/2/2018,3,Standard,1,1667,40.00%,1000
OD3169,C453,P2805,20180623,6/23/2018,0,Same Day,3,915,40.00%,549
OD3170,C61,P2806,20200615,6/15/2020,0,Same Day,2,1586,15.00%,1348
OD3171,C994,P2807,20181222,12/22/2018,0,Same Day,3,1077,15.00%,915
OD3172,C256,P2808,20210113,1/13/2021,0,Same Day,3,787,15.00%,668
OD3173,C249,P2809,20190209,2/9/2019,7,Standard,4,1869,35.00%,1214
OD3174,C580,P2810,20191007,10/7/2019,2,Standard,4,936,35.00%,608
OD3175,C471,P2811,20181224,12/24/2018,5,Standard,1,1731,35.00%,1125
OD3176,C757,P2812,20211231,12/31/2021,2,Standard,1,1959,35.00%,1273
OD3177,C581,P2813,20210531,5/31/2021,4,Standard,2,1055,55.00%,474
OD3178,C552,P2814,20181224,12/24/2018,6,Standard,3,1400,55.00%,629
OD3179,C766,P2815,20190306,3/6/2019,1,Prime,4,1856,55.00%,835
OD3180,C202,P2816,20190216,2/16/2019,5,Standard,4,1155,55.00%,519
OD3181,C170,P2817,20200701,7/1/2020,5,Standard,2,1948,50.00%,974
OD3182,C593,P2818,20180106,1/6/2018,2,Standard,4,1033,50.00%,516
OD3183,C758,P2819,20200510,5/10/2020,5,Standard,3,758,50.00%,379
OD3184,C651,P2820,20190623,6/23/2019,9,Standard,3,1694,50.00%,847
OD3185,C127,P2821,20200313,3/13/2020,9,Standard,2,953,50.00%,476
OD3186,C713,P2822,20210716,7/16/2021,4,Standard,3,781,30.00%,546
OD3187,C697,P2823,20180224,2/24/2018,1,Prime,1,740,32.00%,503
OD3188,C41,P2824,20191204,12/4/2019,8,Standard,3,1477,25.00%,1107
OD3189,C816,P2825,20211016,10/16/2021,7,Standard,1,802,45.00%,441
OD3190,C761,P2826,20181111,11/11/2018,2,Standard,4,688,15.00%,584
OD3191,C675,P2827,20180216,2/16/2018,7,Standard,1,914,33.00%,612
OD3192,C457,P2828,20190906,9/6/2019,8,Standard,2,946,42.00%,548
OD3193,C676,P2829,20190224,2/24/2019,2,Standard,2,1838,42.00%,1066
OD3194,C513,P2830,20200628,6/28/2020,2,Standard,2,1451,39.00%,885
OD3195,C477,P2831,20210713,7/13/2021,1,Prime,2,1691,39.00%,1031
OD3196,C834,P2832,20210125,1/25/2021,7,Standard,2,1028,39.00%,627
OD3197,C778,P2833,20190814,8/14/2019,9,Standard,3,919,39.00%,560
OD3198,C699,P2834,20191206,12/6/2019,0,Same Day,4,1846,30.00%,1292
OD3199,C548,P2835,20201014,10/14/2020,7,Standard,1,885,30.00%,619
OD3200,C657,P2836,20180929,9/29/2018,6,Standard,1,1099,30.00%,769
OD3201,C702,P2837,20200305,3/5/2020,6,Standard,4,799,25.00%,599
OD3202,C508,P2838,20200824,8/24/2020,2,Standard,2,658,25.00%,493
OD3203,C853,P2839,20200119,1/19/2020,0,Same Day,2,1060,30.00%,742
OD3204,C569,P2840,20190908,9/8/2019,3,Standard,1,746,30.00%,522
OD3205,C356,P2841,20201006,10/6/2020,8,Standard,2,1638,30.00%,1146
OD3206,C476,P2842,20191119,11/19/2019,4,Standard,3,934,40.00%,560
OD3207,C320,P2843,20200506,5/6/2020,0,Same Day,3,1822,40.00%,1093
OD3208,C536,P2844,20200217,2/17/2020,4,Standard,3,1981,40.00%,1188
OD3209,C715,P2845,20210802,8/2/2021,7,Standard,4,796,40.00%,477
OD3210,C323,P2846,20200212,2/12/2020,7,Standard,4,796,40.00%,477
OD3211,C01,P2847,20180615,6/15/2018,4,Standard,3,646,40.00%,387
OD3212,C684,P2848,20210121,1/21/2021,8,Standard,4,645,45.00%,354
OD3213,C34,P2849,20200901,9/1/2020,0,Same Day,3,1102,45.00%,606
OD3214,C541,P2850,20200110,1/10/2020,3,Standard,2,1021,45.00%,561
OD3215,C557,P2851,20190413,4/13/2019,2,Standard,4,920,47.00%,487
OD3216,C370,P2852,20190211,2/11/2019,1,Prime,3,1993,47.00%,1056
OD3217,C553,P2853,20210620,6/20/2021,7,Standard,4,1164,46.00%,628
OD3218,C377,P2854,20200914,9/14/2020,6,Standard,1,1036,46.00%,559
OD3219,C128,P2854,20190115,1/15/2019,8,Standard,1,1590,46.00%,858
OD3220,C465,P2854,20190215,2/15/2019,1,Prime,3,967,30.00%,676
OD3221,C936,P2854,20200505,5/5/2020,3,Standard,3,1273,30.00%,891
OD3222,C786,P2854,20200423,4/23/2020,5,Standard,3,679,30.00%,475
OD3223,C896,P2854,20190506,5/6/2019,2,Standard,1,1492,30.00%,1044
OD3224,C338,P2855,20200216,2/16/2020,7,Standard,4,1797,30.00%,1257
OD3225,C641,P2856,20210427,4/27/2021,2,Standard,1,1422,35.00%,924
OD3226,C210,P2857,20191021,10/21/2019,1,Prime,3,759,35.00%,493
OD3227,C471,P2858,20181112,11/12/2018,2,Standard,3,1700,35.00%,1105
OD3228,C964,P2859,20190313,3/13/2019,5,Standard,3,1209,35.00%,785
OD3229,C811,P2860,20211210,12/10/2021,1,Prime,3,1955,35.00%,1270
OD3230,C427,P2861,20201206,12/6/2020,7,Standard,3,1916,35.00%,1245
OD3231,C329,P2862,20190619,6/19/2019,0,Same Day,3,1136,40.00%,681
OD3232,C900,P2863,20200503,5/3/2020,6,Standard,2,1728,40.00%,1036
OD3233,C844,P2864,20190219,2/19/2019,1,Prime,2,760,15.00%,646
OD3234,C117,P2865,20200219,2/19/2020,9,Standard,2,1678,15.00%,1426
OD3235,C202,P2866,20200818,8/18/2020,5,Standard,1,1069,15.00%,908
OD3236,C677,P2867,20191112,11/12/2019,1,Prime,4,865,35.00%,562
OD3237,C713,P2868,20190915,9/15/2019,1,Prime,3,1784,35.00%,1159
OD3238,C652,P2869,20201123,11/23/2020,9,Standard,2,1987,35.00%,1291
OD3239,C454,P2870,20180207,2/7/2018,7,Standard,1,1249,35.00%,811
OD3240,C710,P2871,20190910,9/10/2019,1,Prime,4,839,55.00%,377
OD3241,C763,P2872,20180528,5/28/2018,6,Standard,3,1858,55.00%,836
OD3242,C494,P2873,20210207,2/7/2021,2,Standard,3,1544,55.00%,694
OD3243,C174,P2874,20200614,6/14/2020,7,Standard,4,1695,55.00%,762
OD3244,C221,P2875,20201222,12/22/2020,6,Standard,4,902,50.00%,451
OD3245,C320,P2876,20180630,6/30/2018,7,Standard,4,1370,50.00%,685
OD3246,C390,P2877,20200520,5/20/2020,6,Standard,1,715,50.00%,357
OD3247,C345,P2878,20190530,5/30/2019,5,Standard,2,620,50.00%,310
OD3248,C56,P2879,20191027,10/27/2019,6,Standard,3,1424,50.00%,712
OD3249,C178,P2880,20190930,9/30/2019,4,Standard,2,1244,30.00%,870
OD3250,C708,P2881,20190808,8/8/2019,6,Standard,4,1958,32.00%,1331
OD3251,C301,P2882,20211110,11/10/2021,0,Same Day,3,603,25.00%,452
OD3252,C897,P2883,20190422,4/22/2019,0,Same Day,3,797,45.00%,438
OD3253,C34,P2883,20190310,3/10/2019,8,Standard,2,1543,15.00%,1311
OD3254,C725,P2883,20210826,8/26/2021,4,Standard,2,1017,33.00%,681
OD3255,C94,P2883,20180518,5/18/2018,4,Standard,3,1704,42.00%,988
OD3256,C104,P2883,20180617,6/17/2018,2,Standard,1,1125,42.00%,652
OD3257,C675,P2883,20200614,6/14/2020,4,Standard,4,1360,39.00%,829
OD3258,C167,P2884,20180912,9/12/2018,2,Standard,2,765,39.00%,466
OD3259,C208,P2885,20201230,12/30/2020,8,Standard,3,1790,39.00%,1091
OD3260,C325,P2886,20190330,3/30/2019,8,Standard,2,1613,39.00%,983
OD3261,C154,P2887,20181130,11/30/2018,5,Standard,3,666,30.00%,466
OD3262,C414,P2888,20211230,12/30/2021,0,Same Day,1,1628,30.00%,1139
OD3263,C808,P2889,20180724,7/24/2018,6,Standard,2,1979,30.00%,1385
OD3264,C748,P2890,20190411,4/11/2019,6,Standard,3,1050,25.00%,787
OD3265,C154,P2891,20210328,3/28/2021,9,Standard,2,1783,25.00%,1337
OD3266,C371,P2892,20210515,5/15/2021,9,Standard,3,716,30.00%,501
OD3267,C612,P2893,20190709,7/9/2019,3,Standard,4,1372,30.00%,960
OD3268,C58,P2894,20210513,5/13/2021,7,Standard,3,980,30.00%,686
OD3269,C323,P2895,20180131,1/31/2018,5,Standard,3,1006,40.00%,603
OD3270,C603,P2896,20210612,6/12/2021,3,Standard,3,630,40.00%,378
OD3271,C644,P2897,20200131,1/31/2020,3,Standard,3,1033,40.00%,619
OD3272,C40,P2898,20180613,6/13/2018,1,Prime,4,1885,40.00%,1131
OD3273,C958,P2899,20201226,12/26/2020,1,Prime,1,1799,40.00%,1079
OD3274,C664,P2900,20190131,1/31/2019,3,Standard,4,1530,40.00%,918
OD3275,C742,P2901,20190731,7/31/2019,4,Standard,1,755,45.00%,415
OD3276,C988,P2902,20210319,3/19/2021,7,Standard,1,1885,45.00%,1036
OD3277,C830,P2903,20180313,3/13/2018,5,Standard,4,1141,45.00%,627
OD3278,C472,P2904,20190810,8/10/2019,3,Standard,2,1370,47.00%,726
OD3279,C44,P2905,20180408,4/8/2018,6,Standard,1,1117,47.00%,592
OD3280,C607,P2906,20190304,3/4/2019,7,Standard,4,911,46.00%,491
OD3281,C512,P2907,20181217,12/17/2018,1,Prime,3,669,46.00%,361
OD3282,C69,P2908,20210117,1/17/2021,6,Standard,4,1029,46.00%,555
OD3283,C914,P2909,20210323,3/23/2021,1,Prime,1,1410,30.00%,987
OD3284,C138,P2910,20190312,3/12/2019,1,Prime,2,1576,30.00%,1103
OD3285,C783,P2911,20201118,11/18/2020,7,Standard,2,1798,30.00%,1258
OD3286,C338,P2912,20210911,9/11/2021,1,Prime,2,1960,30.00%,1372
OD3287,C669,P2913,20201127,11/27/2020,8,Standard,3,1174,30.00%,821
OD3288,C509,P2914,20210314,3/14/2021,0,Same Day,4,1543,35.00%,1002
OD3289,C237,P2915,20190326,3/26/2019,8,Standard,4,1434,35.00%,932
OD3290,C823,P2916,20190706,7/6/2019,0,Same Day,2,1378,35.00%,895
OD3291,C458,P2917,20211220,12/20/2021,9,Standard,3,738,35.00%,479
OD3292,C147,P2918,20210906,9/6/2021,9,Standard,2,1650,35.00%,1072
OD3293,C161,P2919,20190423,4/23/2019,1,Prime,1,1286,35.00%,835
OD3294,C687,P2920,20180307,3/7/2018,5,Standard,4,1320,40.00%,792
OD3295,C332,P2921,20181013,10/13/2018,5,Standard,3,1243,40.00%,745
OD3296,C477,P2922,20191123,11/23/2019,0,Same Day,2,930,15.00%,790
OD3297,C577,P2923,20200701,7/1/2020,6,Standard,3,1087,15.00%,923
OD3298,C864,P2924,20200921,9/21/2020,7,Standard,1,977,15.00%,830
OD3299,C58,P2925,20210522,5/22/2021,1,Prime,1,1526,35.00%,991
OD3300,C766,P2926,20190723,7/23/2019,7,Standard,4,1287,35.00%,836
OD3301,C653,P2927,20180614,6/14/2018,8,Standard,3,1601,35.00%,1040
OD3302,C940,P2928,20181002,10/2/2018,5,Standard,2,1890,35.00%,1228
OD3303,C363,P2929,20210527,5/27/2021,4,Standard,2,954,55.00%,429
OD3304,C141,P2930,20210419,4/19/2021,8,Standard,2,1492,55.00%,671
OD3305,C55,P2931,20200623,6/23/2020,8,Standard,4,1528,55.00%,687
OD3306,C440,P2932,20190628,6/28/2019,0,Same Day,1,1661,55.00%,747
OD3307,C325,P2933,20190521,5/21/2019,2,Standard,2,1962,50.00%,981
OD3308,C340,P2934,20211123,11/23/2021,8,Standard,4,1779,50.00%,889
OD3309,C323,P2934,20180529,5/29/2018,1,Prime,4,1485,50.00%,742
OD3310,C825,P2934,20210814,8/14/2021,3,Standard,4,1866,50.00%,933
OD3311,C885,P2934,20180419,4/19/2018,3,Standard,4,1576,50.00%,788
OD3312,C18,P2934,20180528,5/28/2018,1,Prime,4,1919,30.00%,1343
OD3313,C865,P2934,20180203,2/3/2018,2,Standard,4,1344,32.00%,913
OD3314,C1000,P2934,20180825,8/25/2018,2,Standard,1,1997,25.00%,1497
OD3315,C215,P2934,20181026,10/26/2018,0,Same Day,1,920,45.00%,506
OD3316,C250,P2935,20211125,11/25/2021,5,Standard,2,998,15.00%,848
OD3317,C297,P2936,20180322,3/22/2018,7,Standard,3,1323,33.00%,886
OD3318,C863,P2937,20200727,7/27/2020,2,Standard,1,1153,42.00%,668
OD3319,C786,P2938,20180730,7/30/2018,4,Standard,3,795,42.00%,461
OD3320,C665,P2939,20200407,4/7/2020,0,Same Day,2,897,39.00%,547
OD3321,C423,P2940,20200924,9/24/2020,9,Standard,1,1272,39.00%,775
OD3322,C22,P2941,20200128,1/28/2020,6,Standard,1,1564,39.00%,954
OD3323,C169,P2942,20191109,11/9/2019,9,Standard,2,1857,39.00%,1132
OD3324,C361,P2943,20200626,6/26/2020,0,Same Day,2,759,30.00%,531
OD3325,C898,P2944,20200904,9/4/2020,8,Standard,3,986,30.00%,690
OD3326,C740,P2945,20180401,4/1/2018,7,Standard,3,1926,30.00%,1348
OD3327,C362,P2946,20211117,11/17/2021,6,Standard,2,1060,25.00%,795
OD3328,C719,P2947,20210326,3/26/2021,9,Standard,1,1056,25.00%,792
OD3329,C20,P2948,20210318,3/18/2021,6,Standard,4,853,30.00%,597
OD3330,C769,P2949,20200101,1/1/2020,4,Standard,3,1390,30.00%,973
OD3331,C714,P2950,20200316,3/16/2020,4,Standard,2,1682,30.00%,1177
OD3332,C80,P2951,20210811,8/11/2021,4,Standard,1,830,40.00%,498
OD3333,C840,P2952,20180916,9/16/2018,0,Same Day,1,1804,40.00%,1082
OD3334,C261,P2953,20200302,3/2/2020,7,Standard,3,1458,40.00%,874
OD3335,C129,P2954,20180710,7/10/2018,0,Same Day,3,1199,40.00%,719
OD3336,C703,P2955,20180612,6/12/2018,3,Standard,4,776,40.00%,465
OD3337,C338,P2956,20191211,12/11/2019,8,Standard,3,730,40.00%,438
OD3338,C942,P2957,20180527,5/27/2018,8,Standard,4,1358,45.00%,746
OD3339,C408,P2958,20180116,1/16/2018,4,Standard,2,658,45.00%,361
OD3340,C18,P2959,20210121,1/21/2021,3,Standard,3,732,45.00%,402
OD3341,C491,P2959,20191022,10/22/2019,2,Standard,4,684,47.00%,362
OD3342,C580,P2959,20200321,3/21/2020,2,Standard,3,1441,47.00%,763
OD3343,C337,P2959,20180619,6/19/2018,4,Standard,2,1888,46.00%,1019
OD3344,C98,P2959,20180504,5/4/2018,9,Standard,2,1054,46.00%,569
OD3345,C455,P2959,20200515,5/15/2020,0,Same Day,4,736,46.00%,397
OD3346,C615,P2960,20180901,9/1/2018,4,Standard,1,1377,30.00%,963
OD3347,C926,P2961,20210926,9/26/2021,5,Standard,2,1300,30.00%,910
OD3348,C646,P2962,20190406,4/6/2019,6,Standard,2,1488,30.00%,1041
OD3349,C410,P2963,20200818,8/18/2020,8,Standard,2,1584,30.00%,1108
OD3350,C857,P2964,20180501,5/1/2018,2,Standard,2,698,30.00%,488
OD3351,C860,P2965,20200301,3/1/2020,1,Prime,1,1882,35.00%,1223
OD3352,C214,P2966,20181025,10/25/2018,2,Standard,2,1244,35.00%,808
